id,text,category
7963,Who do I make a check out to if I want to top off my account?,top_up_by_cash_or_cheque
4174,"I'd like to get a Visa card, please.",visa_or_mastercard
7140,"Hi, I'm trying to by some crypto and the app isn't allowing it. I really want to exchange this, what am I doing wrong?",beneficiary_not_allowed
6363,There's a duplicate charge on my account?,transaction_charged_twice
1307,I'd like more information about choosing a Visa or Mastercard.,visa_or_mastercard
1855,what is the price of a transfer?,top_up_by_bank_transfer_charge
2620,I would like to create a disposable virtual card. How do I go about doing that?,get_disposable_virtual_card
315,What exchange rate will I receive?,exchange_rate
6570,How can I find out the source of my available cash?,verify_source_of_funds
2842,What do I need to do to activate my new card?,activate_my_card
9931,What are the countries you have offices in?,country_support
5354,"My phone was taken yesterday, is there something that I need to do?",lost_or_stolen_phone
1208,Where can I find the auto-top option?,automatic_top_up
3487,there is a charge i dont recognize,card_payment_not_recognised
4917,"I can't remember my app code, can you reset it?",passcode_forgotten
2605,Why have I been charged a fee for card payment?,card_payment_fee_charged
5558,Why did you decline my transfer?,declined_transfer
238,You sent me a card and now I want to link it.,card_linking
7266,What is this fee for transferring money?,transfer_fee_charged
9576,Tell me how to replace my expired card.,card_about_to_expire
4088,Is my PIN the same thing as my passcode?,get_physical_card
2563,Why was I charged a fee? I thought shopping was free?,card_payment_fee_charged
4886,I have forgotten my passcode,passcode_forgotten
1667,I was mugged yesterday and they took everything.  I can't access my app.  What are my next steps?,lost_or_stolen_phone
9417,Will I be charged for a cash withdrawal?,cash_withdrawal_charge
199,"I want to reactivate my card, I found it after thinking it was lost.",card_linking
1675,I lost my phone!,lost_or_stolen_phone
4857,I've forgotten my passcode. Can I reset?,passcode_forgotten
8007,Is it possible for me to top up with a cheque?,top_up_by_cash_or_cheque
1201,I do not have what is required to prove my identity,unable_to_verify_identity
1977,I see what looks like duplicate charges on account.,transaction_charged_twice
3250,The app reverted after I topped-up,top_up_reverted
3827,How does identity check work?,why_verify_identity
8074,Are physical card available?,order_physical_card
1322,Today I used my card at a restaurant and it was declined. Why?,card_not_working
3628,Why is there an unknown card payment?,card_payment_not_recognised
7422,"If my salary is in GBP, do I need to do something?",receiving_money
752,Why is the cash withdraw I made shown as pending?,pending_cash_withdrawal
7195,"I was charged a fee for the transfer, but can you tell me why?",transfer_fee_charged
3053,how do i get a card if i am in the usa,country_support
937,Is EUR one of the currencies you deal with?,fiat_currency_support
4474,Please tell me how you can stop unauthorized payments from being made on my card since on this bill I see that this has happened. There are transactions that I never made from a place I've never been to.,compromised_card
8669,Tell me why my balance did not change when I tranferred cash.,balance_not_updated_after_bank_transfer
768,The amount of cash I received was different than what I requested.,wrong_amount_of_cash_received
9258,I would like to activate my card what do I need to do?,activate_my_card
7436,Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,failed_transfer
1102,Please send my card as quickly as possible.,card_delivery_estimate
6576,How do I know where the funds come from?,verify_source_of_funds
3230,My top-up was reverted by the app.,top_up_reverted
1082,My card is needed soon,card_delivery_estimate
1686,I cannot try my PIN anymore.,pin_blocked
9805,What works for identity verification?,verify_my_identity
1126,got married and need to change name,edit_personal_details
1379,"Using your app, would I be able to exchange between USD and GBP?",exchange_via_app
7021,What is the reason I couldn't do a transfer to a beneficiary?,beneficiary_not_allowed
1029,"I see my top-up was canceled, but why?",top_up_reverted
2157,"I need you to stop the transfer I just started as soon as possible, I just realized it's not correct!",cancel_transfer
883,What are the cards and currencies that are supported?,supported_cards_and_currencies
1469,"I want to withdraw money, where can I go?",atm_support
7252,Can you please explain why I was charged an extra fee for my transfer?,transfer_fee_charged
5631,I received a decline message on a transfer,declined_transfer
2656,Why was my top-up unsuccessful?,top_up_failed
1018,I need my card soon.,card_delivery_estimate
169,"I do not remember purchasing anything for 1£, and it is on my statement. Can you please tell me what that is about?",extra_charge_on_statement
9269,what are the steps to activate my card?,activate_my_card
7907,How much is it to send out additional cards?,getting_spare_card
4197,I need a Visa and a Mastercard from you.,visa_or_mastercard
4061,How long does it take for me to get my pin,get_physical_card
1487,There's a Direct Debit payment in my account that I didn't make,direct_debit_payment_not_recognised
885,Can I have money in more than one currency in my account?,fiat_currency_support
1807,My card declined,declined_card_payment
2063,When will my top up process?,pending_top_up
2001,I want information about the source of funds.,verify_source_of_funds
3906,The app does not know it is me.,unable_to_verify_identity
7799,I need help finding the verification code on the top up card.,verify_top_up
7590,What do you do to transfer money to my account?,transfer_into_account
5273,Someone mugged my and stole everything.  I can't use the app.  What should I do?,lost_or_stolen_phone
1229,I have a trip coming up and want to add money automatically.,automatic_top_up
2043,top up not completed,pending_top_up
2213,"I recently got a new place while I'm staying abroad and have been using this account to manage payments, but suddenly I am seeing fees increase. Where are these additional fees coming from?",transfer_fee_charged
2310,"I am trying to make a transfer and am unsuccessful, can you please tell me why?",failed_transfer
872,how long until a cash withdrawal will show on my account,pending_cash_withdrawal
2068,When will my top up go through?,pending_top_up
6362,Why was I double charged?,transaction_charged_twice
7320,How come a fee was charged when I tranferred money,transfer_fee_charged
2054,How long should it take for my top-up to finish? I've been waiting a while.,pending_top_up
1320,The card is non-functional.,card_not_working
338,How can I top up automatically?,automatic_top_up
674,Can you tell me about why the account I have was charged an extra 1$,extra_charge_on_statement
6099,how long will it take for my transfer to stop pending,pending_transfer
8345,I withdrew cash and I think the exchange rate is wrong.,wrong_exchange_rate_for_cash_withdrawal
8341,Can you please check the exchange rate when I was getting cash?,wrong_exchange_rate_for_cash_withdrawal
1629,How old do my kids need to be to use your service?,age_limit
262,Do you accept exchanges to EUR?,fiat_currency_support
9222,"I want to start using my card, how do I activate it?",activate_my_card
1914,Can you help me get rid of my account?,terminate_account
2415,What is the procedure for getting another card?,getting_spare_card
1812,Why wouldn't my contactless work for the metro?,contactless_not_working
9791,What proof of identification is needed?,verify_my_identity
341,How do you determine exchange rates?,exchange_rate
1729,Why did my transfer decline,declined_transfer
7514,My transfer is failing when I try to do it.,failed_transfer
2790,How come my money hasn't shown up yet?,transfer_not_received_by_recipient
4451,what is the amount of disposable cards I can have?,disposable_card_limits
7480,Why was my transaction not approved?,failed_transfer
8749,I recently transferred money to my account when will it show up?,balance_not_updated_after_bank_transfer
1646,I've lost track of my phone or someone stole it.,lost_or_stolen_phone
283,How do I see my card in the app?,card_linking
714,Why would there be an extra charge on my app?,extra_charge_on_statement
2737,I need to check status as my friend hasn't got money I sent.,transfer_not_received_by_recipient
7353,i want to get my salary deposited as pesos?,receiving_money
802,Is there a reason I was charged a fee for using my card as payment? I've never had an extra fee before.,card_payment_fee_charged
1370,How many disposable cards per day am I allowed to have?,disposable_card_limits
1297,What do I do now that I can't use this card?,card_not_working
554,I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate applied correctly?,card_payment_wrong_exchange_rate
2251,How do people send me money?,receiving_money
1031,has my top-up has been cancelled,top_up_reverted
4199,"I want a Mastercard, instead.",visa_or_mastercard
7429,Is there a reason that my transfer failed?,failed_transfer
8972,would I need to pay extra for exchanging currencies?,exchange_charge
1996,Why is  my  top  up for  my  new account  not  instant,pending_top_up
5220,"There is a pending transaction on my account, what does this mean?",pending_card_payment
955,When should I receive my virtual card?,getting_virtual_card
7453,"The transfer keeps failing - I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, I have no idea why",failed_transfer
314,I need it delivered by Saturday.,card_delivery_estimate
2250,Is there a top-up limit that I have to stay under during a given period of time?,top_up_limits
8421,What is the procedure for depositing a virtual card,get_disposable_virtual_card
5170,My purchase from this morning still is pending.,pending_card_payment
4443,I must make several disposable cards per day.,disposable_card_limits
3967,Why is my identity verification process not working?,unable_to_verify_identity
9689,Can I use my apple watch to top up?,apple_pay_or_google_pay
705,Why was my account assessed a fee?,extra_charge_on_statement
9045,Can I be charged for exchanging foreign currency?,exchange_charge
7684,How can I verify my top-up card?,verify_top_up
3511,I'm not sure where this charge came from.,card_payment_not_recognised
4109,I prefer mastercard.,visa_or_mastercard
7627,I need more money in my account. Can I add more by transferring?,transfer_into_account
1383,How many disposable cards can I make in a single day?,disposable_card_limits
7632,Whats the process of tranfering money into an account?,transfer_into_account
2726,There is a suspicious cash withdraw on the account.,cash_withdrawal_not_recognised
2254,Is there a limit for the amount I can top up?,top_up_limits
8703,The balance has not been updated.,balance_not_updated_after_bank_transfer
848,The transfer I did hasn't arrived,transfer_not_received_by_recipient
3380,my check or cash deposit has not shown up,balance_not_updated_after_cheque_or_cash_deposit
9484,Why do I have a charge for an ATM withdrawal? I thought these were free?,cash_withdrawal_charge
7912,I would like a second card.,getting_spare_card
1989,Why have I been charged twice for the same transaction?,transaction_charged_twice
6431,It appears as though my card payment was duplicated. I paid at the store earlier today. The first time it was declined and the second time it worked. The app is still showing one of the payments to be pending. Please take one of these off because clearly the first was declined and is not correct.,transaction_charged_twice
1092,There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?,card_payment_not_recognised
3565,There is a strange payment on my card.,card_payment_not_recognised
1391,How many virtual cards do I get?,disposable_card_limits
6961,I would like to change the the PIN on my card.,change_pin
5029,My card doesn't work. I can't get cash out at an ATM,declined_cash_withdrawal
7164,"I transferred money, why was charged for an extra fee?",transfer_fee_charged
4283,top up by my card is that possible?,topping_up_by_card
261,help me link my card,card_linking
5025,"My cash withdrawal was declined, why?",declined_cash_withdrawal
7120,Why is my beneficiary not being allowed to get payment services?,beneficiary_not_allowed
8500,"I did a bank transfer to top up, but the money is not available.",top_up_failed
9989,"I want a card, but I'm not in the UK- can I get one still?",country_support
273,Can I hold money in multiple currencies?,fiat_currency_support
1857,How long do transfer pend for?,pending_transfer
3424,How long should a cheque deposit take to show? My account hasn't updated and I want to make sure everything is okay.,balance_not_updated_after_cheque_or_cash_deposit
1759,I have used all of my PIN tries. What should I do now?,pin_blocked
8434,Is it possible to get a disposable virtual card as well?,get_disposable_virtual_card
9585,What will happen after my card expires?,card_about_to_expire
7277,"I was charged a fee when I transferred my funds, why?",transfer_fee_charged
3036,Is there any documentation needed for the identity check?,verify_my_identity
1587,are there age requirements,age_limit
5215,"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",pending_card_payment
2606,I would like a temporary virtual card,get_disposable_virtual_card
6678,What is the estimated wait time on a US transfer into my account?,transfer_timing
2045,"Even though I added money ey to the card, I couldn't use it",pending_top_up
473,I believe my credit card was stolen.,lost_or_stolen_card
8242,what are the exchange rates for getting cash,wrong_exchange_rate_for_cash_withdrawal
197,Is there a way to link the card i just got?,card_linking
8771,How long does a transfer from the UK account usually take? After completing the transfer it is not showing up. I need to know that everything I actually went okay.,balance_not_updated_after_bank_transfer
6538,Is there a way to tell where the money came from?,verify_source_of_funds
2121,Where do I change my PIN?,change_pin
177,Why is there an extra 1 pound charge on my card?,extra_charge_on_statement
75,I have found my lost or stolen card. Is there a way I can link the card with my account through my app again?,card_linking
2107,I need to stop a transaction that I made.,cancel_transfer
9661,Can I top up with Google Pay?,apple_pay_or_google_pay
1636,Is there an age limit to when my child can use these services?,age_limit
2234,I know that I am able to make transfers for free.  That was something that I valued.  After I bought something online from abroad I noticed that I got charged a fee?  What is this and can it be removed?,transfer_fee_charged
4624,Are there specific ATM's I can use with this card?,atm_support
601,I would like to make a transfer. How much does it cost?,top_up_by_bank_transfer_charge
8779,I can't see the transfer that I put in.,balance_not_updated_after_bank_transfer
2754,"Someone has stolen my card. Even though I have my card with me, someone just made a 500£ cash withdrawal. Please help as soon as possible.",cash_withdrawal_not_recognised
3419,"I deposited cash into my account, why do I not see it?",balance_not_updated_after_cheque_or_cash_deposit
9391,Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,cash_withdrawal_charge
3090,why hasn't my virtual card come yet?,getting_virtual_card
243,"Could I reactivate my card please, I couldn't find it but it turns out it was in my jacket pocket.",card_linking
4446,I have to make more then a few disposable cards per day.,disposable_card_limits
284,"The card I thought I lost was in my jacket pocket this morning, so can I reactivate that?",card_linking
2270,How often can I top up?,top_up_limits
1958,My top up did not complete.,pending_top_up
9673,"My American express works with my apple pay, why is top up not working?",apple_pay_or_google_pay
3219,My top-up has been reverted and I would like to know why.,top_up_reverted
1849,I submitted my transfer but it has been pending for quite a while and I was wondering what takes so long? why hasn't it completed,pending_transfer
2145,Am I able to stop a transfer?,cancel_transfer
1332,how can i top up?,topping_up_by_card
206,"I tried taking money from the ATM but no money came out, but the transaction is still pending? How is this possible?",pending_cash_withdrawal
8041,Can I use cash to top up,top_up_by_cash_or_cheque
6208,I am trying to delete my account.,terminate_account
8072,Is a physical card also available,order_physical_card
1820,Is there a charge for SEPA transfers?,top_up_by_bank_transfer_charge
3574,I don't know if I made this payment on my card.,card_payment_not_recognised
2370,"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.",wrong_amount_of_cash_received
6930,Where do I need to go to change my PIN?,change_pin
5651,My transfer was declined. Why did this happen?,declined_transfer
8780,When will my transfer process?,balance_not_updated_after_bank_transfer
3244,When I topped up the app reverted it.,top_up_reverted
2100,I was contacted by a seller with a message that they never received my money. I am 100% sure it was taken from my account so I definitely need this sorted out soon.,reverted_card_payment?
1683,Would I be able to get a refund for something I bought?,request_refund
9770,What do you require for identity verification?,verify_my_identity
4120,I would like a Visa card.,visa_or_mastercard
4365,What are the policies of disposable cards?,disposable_card_limits
5899,Why did my card payment not work?,declined_card_payment
5971,Why would my card payment not work?,declined_card_payment
541,The exchange rate for my card payment doesn't seem right.,card_payment_wrong_exchange_rate
3163,I have a reverted top up I made and wanted to know why it didn't go through.,top_up_reverted
2898,Which foreign currencies do you accept for adding money?,supported_cards_and_currencies
1770,My account is blocked because I entered the wrong pin too many times.  Help me unblock.,pin_blocked
2218,My transaction from earlier needs to be reversed.,cancel_transfer
555,"My card's frozen, what can I do?",pin_blocked
9252,Who do I call to activate my new card?,activate_my_card
7989,how do i find top up for cash deposit,top_up_by_cash_or_cheque
1438,Can I use app to freeze my card and dispute fraud?,compromised_card
607,Do I have to pay for topping up by transfer?,top_up_by_bank_transfer_charge
2541,What do I do if my virtual card won't work.,virtual_card_not_working
7936,Will a cheque suffice?,top_up_by_cash_or_cheque
2197,"I want to buy cryptocurrency, but your app doesn't let me. Why?",beneficiary_not_allowed
5133,I tried to pay through my account but the payment is not going through. What's going on?,pending_card_payment
6731,My payment was terminated,reverted_card_payment?
553,Can I unblock my pin?,pin_blocked
7479,Is there a reason my transfer failed?,failed_transfer
3092,Is there an alternative to a physical card?,getting_virtual_card
4598,The card can be used at which ATMs?,atm_support
6516,where can I see who sent me funds,verify_source_of_funds
215,Is my pending cash withdrawal processed?,pending_cash_withdrawal
2538,Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,card_payment_fee_charged
2771,Is there a fee to exchange foreign money?,exchange_charge
8336,"I was using foreign currency at an ATM, but the rate was typed in wrong.",wrong_exchange_rate_for_cash_withdrawal
5323,I don't know where my phone is.,lost_or_stolen_phone
4066,I havn't received my PIN yet.,get_physical_card
1748,"I tried to make a transfer, but it was declined. Can you tell me why?",declined_transfer
770,"The wrong amount of cash came out of the ATM today when I went to withdraw. When I looked at the app, it was showing it was much more.",wrong_amount_of_cash_received
8257,I think the bank made a mistake on the exchange rates,wrong_exchange_rate_for_cash_withdrawal
3635,I have a confusing payment appear on my statement and I don't recognise it!,card_payment_not_recognised
4496,am afraid someone may have gained access to the info on my card.,compromised_card
1512,I am concerned about the security in my account and would like to make a dispute.,direct_debit_payment_not_recognised
6438,I need a transaction reversed from my account.,transaction_charged_twice
3077,I've got to have one of those virtual cards.,getting_virtual_card
7988,Where can I find top up by cash deposit?,top_up_by_cash_or_cheque
1625,My payment still hasn't processed!,pending_card_payment
7709,Please help me find my top-up verification code,verify_top_up
8313,The exchange rate for case abroad is applied wrong.,wrong_exchange_rate_for_cash_withdrawal
708,Can a transaction be cancelled?,cancel_transfer
3074,"I'm not in the UK, can I get a card?",country_support
2066,Isn't my top-up supposed to mean its complete?,pending_top_up
921,How do you get a virtual card?,getting_virtual_card
2509,What locations can a card be delivered to?,order_physical_card
2748,"Can anyone help me, I lost my wallet and they've started withdrawing from my account.",cash_withdrawal_not_recognised
6964,I want to create a new pin.,change_pin
6293,The ATM machine ate my card.,card_swallowed
919,Which cards and currencies do you support?,supported_cards_and_currencies
5707,Why isn't a refund showing on my statement?,Refund_not_showing_up
6485,need to know where money comes from,verify_source_of_funds
971,Do you know where my card will be accepted?,card_acceptance
7681,Tell me about verifying top-up,verify_top_up
6042,How long will my transfer stay pending?,pending_transfer
2765,"My work sends me all over the world, can I get a discount for all the money I have to exchange?",exchange_charge
2571,Is there a fee for exchanging cash?,wrong_exchange_rate_for_cash_withdrawal
817,I have been charged a fee for paying with card,card_payment_fee_charged
6580,Can I see where my funds come from?,verify_source_of_funds
2093,Can you tell my why my card payment has been reverted.,reverted_card_payment?
2227,A transfer has been made in my account that I need to cancel.  This was a mistake on my part and I hope we can get this resolved quickly.,cancel_transfer
3802,Why do I need to verify my account?,why_verify_identity
109,When will my new card be delivered?,card_arrival
2890,can i top up from a usa credit card,supported_cards_and_currencies
923,What fiat currencies are used with holdings and exchanges?,fiat_currency_support
1500,I found a charge for a direct debit that was not made by me.,direct_debit_payment_not_recognised
5513,I need this item refunded,request_refund
3797,what are the reasons I have to proof my identity to you?,why_verify_identity
1698,"I am unhappy with my purchase, how do I cancel the order?",request_refund
403,How do I change GBP to AUD?,exchange_via_app
2873,I got my new card but I am not sure if it need s activated and how?,activate_my_card
2983,Can I use my American Express stored in Apple Pay to top up?,apple_pay_or_google_pay
7777,Where do I find the verification code for the card I'm topping up?,verify_top_up
1891,I don't like your company. Delete my account.,terminate_account
5232,What's the pending length for credit transactions? I've had one in my pending category now for days and it won't move to processed.,pending_card_payment
6489,who can put money in my account?,verify_source_of_funds
4485,Should I order a new card before I freeze my original one?,compromised_card
228,"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",card_linking
2620,Why was the price higher when I paid with my card?,card_payment_fee_charged
8154,Do I get a real card?,order_physical_card
1620,Can I open up an account for my child?,age_limit
6709,"If I get a transfer from Europe, how long until it is in my account?",transfer_timing
2476,I want to top-up using cash,top_up_by_cash_or_cheque
2715,Where is my money? I transfered it and it isn't in my account.,balance_not_updated_after_bank_transfer
2397,I need help finding the verification code for my top-up card.,verify_top_up
1075,How come my cash deposit is not showing up. This can't be right. There must be some mistake. Where did my cash go. You better not have lost it as I need this money asap.,balance_not_updated_after_cheque_or_cash_deposit
8172,My disposable virtual card was rejected.,virtual_card_not_working
9972,Do you support countries other than mine?,country_support
6738,"I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.",reverted_card_payment?
6810,Unknowingly to me the payment sent to seller has been redeposied back in my account. I do not know why it would take out the payment and then put it back in my account. Can you resolve this as soon as possible?,reverted_card_payment?
1288,My card hasn't been working when I try to use it.,card_not_working
635,I have been charged an extra pound!,extra_charge_on_statement
3738,My address needs to be changed.,edit_personal_details
2917,"When I got cash, I'm pretty sure there was a glitch that overcharged me.",cash_withdrawal_charge
6248,"My card got trapped inside an ATM, what should I do?",card_swallowed
2874,What are the steps to activating a new card?,activate_my_card
1006,Can it specifically be delivered on a certain date?,card_delivery_estimate
2720,Think someone has took money out with my card. What shall I do?,cash_withdrawal_not_recognised
9255,What is the process for activating a new card.,activate_my_card
7170,I transferred money from one account to another account and I charged a fee for it. Why is that?,transfer_fee_charged
7087,Why was my transfer stopped ?,beneficiary_not_allowed
5444,Give me a refund,request_refund
752,Is there a limit to how high I can top-up?,top_up_limits
8533,"I attempted to top up my car today, it failed! I just got it a couple of days before and it worked then. What is going on with it?",top_up_failed
1054,I have paid money into my account but it doesn't show.,balance_not_updated_after_cheque_or_cash_deposit
2386,How is the top-up card verified?,verify_top_up
1129,How do I access the option to top up?,automatic_top_up
6433,Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?,transaction_charged_twice
4863,I think my passcode was changed,passcode_forgotten
1475,Are there certain ATMs that I can use this card at?,atm_support
8872,"Someone withdrew money from my account, and it wasn't me.",cash_withdrawal_not_recognised
2721,I sent money and the recipient has not received their money after two weeks.,transfer_not_received_by_recipient
2809,In exchange for top ups will you take fees?,top_up_by_card_charge
2927,Are cards from the US accepted?,supported_cards_and_currencies
9403,Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,cash_withdrawal_charge
1885,What is the cost of a transfer?,top_up_by_bank_transfer_charge
1421,How do I freeze my card using the app?,compromised_card
6019,I sent payment with EU transfer and they still haven't received it. How long does it take?,pending_transfer
7832,Can I get a second card for free?,getting_spare_card
8107,Can I order a card?,order_physical_card
2128,"who do I talk to, to cancel a transfer?",cancel_transfer
34,Does the card you sent have a way to track to it?,card_arrival
7388,"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?",receiving_money
5906,Why has my card declined,declined_card_payment
767,The ATM gave me the wrong amount of cash today when I went to withdraw. The app says it was more.,wrong_amount_of_cash_received
3976,I can't verify my ID. Why?,unable_to_verify_identity
1973,I'm a new customer and tried topping up today for the first time. It's still pending and doesn't seem to be working. I need to get this fixed.,pending_top_up
9638,Can you give me info about what to do when my card expires?,card_about_to_expire
3049,Can I get one of your cards in the EU,country_support
2032,My top-up appears to be pending.,pending_top_up
6411,"Hello, I was just went through my recent transaction on my bank account and I just noticed that I was charged twice at a place that ate at this past week. Can I get that second transaction removed from my account?",transaction_charged_twice
5812,My refund isn't showing up,Refund_not_showing_up
2128,I want to set a new PIN,change_pin
6945,How can I set a new pin.,change_pin
581,Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.,extra_charge_on_statement
5933,Why would you decline my card?,declined_card_payment
627,Why have I been charged an extra £1?,extra_charge_on_statement
7098,"I have to transfer money over to my mother, and I have tried numerous times and all that keeps happening is error messages.",beneficiary_not_allowed
1778,Can you unblock my account?  I entered the PIN wrong.,pin_blocked
7841,Are there any fees to get additional cards?,getting_spare_card
7878,I need more physical cards than I have right now!,getting_spare_card
3152,What businesses accept my card?,card_acceptance
5662,"i have tried everything to complete a transfer but can't, what should i do next",declined_transfer
7837,Can I have a supplementary card?,getting_spare_card
122,i havent got my card,card_arrival
1326,Can I top up using my car?,topping_up_by_card
9994,Do you work in Greece?,country_support
8346,How do you figure out the exchange rate? Can you explain why I got less money than expected?,wrong_exchange_rate_for_cash_withdrawal
3726,I've just been married and need to update my name,edit_personal_details
627,Should I expect to be charged for topping up by transfer?,top_up_by_bank_transfer_charge
3596,My app is displaying a payment I didn't make,card_payment_not_recognised
8955,How much more do you charge for currency exchange?,exchange_charge
2917,why wont my american express work to add money,supported_cards_and_currencies
8288,What on earth is up with the exchange rate! This should have been a much higher amount of cash,wrong_exchange_rate_for_cash_withdrawal
5438,"I need your help to get a refund for an item I just bought, can you cancel the payment since what I bought hasn't arrived yet.",request_refund
4489,I think my card has been used by somebody else since I was never in the little town where some transactions on this bill have come from. Please stop this right away.,compromised_card
9171,Will there be extra charges regarding to adding money into my international card?,top_up_by_card_charge
1248,Can you tell me what the problem with my card is? It was declined at a restaurant today.,card_not_working
6190,I am not satisfied with your company.  Close my account.,terminate_account
8819,THere is some cash that is showing up on my app.,cash_withdrawal_not_recognised
1589,Why didn't the ATM give me my money?,declined_cash_withdrawal
650,I topped up but it didn't complete,pending_top_up
3448,I made a check and cash deposit that wasn't credited to my account.,balance_not_updated_after_cheque_or_cash_deposit
9135,Is there a fee for topping off a US card?,top_up_by_card_charge
5402,I have an incorrect charge and would like a refund.,request_refund
8024,Can I use a check to top up?,top_up_by_cash_or_cheque
9767,How can I top up with Google play?,apple_pay_or_google_pay
6504,what is source of my money,verify_source_of_funds
2600,can i get a description of how to use a disposable virtual card,get_disposable_virtual_card
1297,What are the available cards?,visa_or_mastercard
8335,"When I received my cash, the exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal
1848,I had made a transfer but its still pending.,pending_transfer
5669,I saw that my transfer was declined.,declined_transfer
5628,My transfer has been declined.,declined_transfer
1269,What do I do?  My card is broken.,card_not_working
1461,need to exchange currencies,exchange_via_app
5807,"I'm looking at my statement, and my refund is not on there.",Refund_not_showing_up
3031,How can I obtain a virtual card?,getting_virtual_card
679,"I tried topping up but my funds seem to be pending. I want to buy something right now, what do I do?",pending_top_up
8641,It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.,balance_not_updated_after_bank_transfer
337,What are your exchange rates calculated from?,exchange_rate
7107,I tried transferring to an account but it didn't go through. What happened?,beneficiary_not_allowed
8371,What do you use disposable cards on?,get_disposable_virtual_card
6906,Can you tell me how to change my PIN?,change_pin
5351,How do I use my card if I lost my phone?,lost_or_stolen_phone
1353,My friends want to top up my account,topping_up_by_card
2875,I want to use my American Express for adding money into my account.,supported_cards_and_currencies
8167,Why isn't my disposable virtual card working?,virtual_card_not_working
8685,"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?",balance_not_updated_after_bank_transfer
2985,How can I top up with Google Pay?,apple_pay_or_google_pay
833,Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?,card_payment_fee_charged
9239,What steps do I have to take to activate my card?,activate_my_card
52,What can I do to track the card you sent me?,card_arrival
1602,Is there an age limit to get an account?,age_limit
4723,I see a direct debit payment on my statement that wasn't me,direct_debit_payment_not_recognised
2546,Is there a fee for paying by card?,card_payment_fee_charged
6671,"I need to transfer something ASAP from China, how long will it take to post to my account?",transfer_timing
9699,Are top-ups allowed using Apple Pay?,apple_pay_or_google_pay
5830,When will a refund post to my account?,Refund_not_showing_up
3089,what is a virtual and how do i get one,getting_virtual_card
1976,Tell my why my top-up is pending.,pending_top_up
44,Can you tell me why I haven't received my new card?,card_arrival
810,My ATM withdrawal is taking forever,pending_cash_withdrawal
55,What's the reason my new card hasn't come?,card_arrival
1615,From which age can my kids use your service?,age_limit
854,"I have a cash withdrawal that says it's pending, why?",pending_cash_withdrawal
3545,I didn't make a payment at this business.,card_payment_not_recognised
2573,"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",card_payment_fee_charged
6022,What is going on? I have checked over and over and the details of my account are right. Why is my transfer still pending? It's 2018 not 1818. Transfering money to another country can't be that hard.,pending_transfer
2990,Is it possible to use Apple Pay to put money in my account?,apple_pay_or_google_pay
5470,How do I go about getting a refund?,request_refund
1108,How long are deliveries to the US?,card_delivery_estimate
7539,I need help making this transfer. I keep getting an error. I'm trying to purchase a flat but i need my mortgage payment to go through first. Can you help?,failed_transfer
276,How do I accept exchanges to EU?,fiat_currency_support
1499,"A couple weeks ago some money was deducted from my account by some seller that I don't remember. I'm pretty sure I didn't do that, but is it possible to trace back who that is just to make sure?",direct_debit_payment_not_recognised
1190,Why do I have to verify my identity?,why_verify_identity
317,How's the exchange rate?,exchange_rate
6475,Why is there a payment showing twice?,transaction_charged_twice
1376,"I do not need GBP, I need AUD, how do I convert it?",exchange_via_app
5267,I can't use the app because I got mugged yesterday and they took everything. Please help.,lost_or_stolen_phone
847,"I tried to take out some money from an ATM earlier today and it was declined. Looking on my screen now, I still see that it's pending for that amount. I didn't actually get that money, so I don't want it processed on my account.",pending_cash_withdrawal
3105,This card is accepted by what businesses?,card_acceptance
1540,What should I do if the passcode doesn't work for me?,passcode_forgotten
1690,My PIN was entered wrong and now I am blocked.  Please unblock.,pin_blocked
3780,Why do you need verification for my identity?,why_verify_identity
102,Is there a way I can check on the card on route to me?,card_arrival
1270,Where can I find my PIN?,get_physical_card
1997,My money hasn't been deposited yet. When will it be?,pending_top_up
4861,What are the steps for changing my passcode?,passcode_forgotten
3918,I'm unable to verify my identity,unable_to_verify_identity
4361,Are there any limits to using disposable virtual cards?,disposable_card_limits
