id,text,label
1196,when will my alarm go off in the morning,alarm_query
7455,play my favorite radio station,play_radio
2763,scan my inbox for any new emails from robert,email_query
6896,play tic tac toe with me,play_game
8345,what is open late in la,recommendation_events
8172,how effective will be to buy nike stock,qa_stock
5695,turn on switch of wemo socket,iot_wemo_on
7685,get me new definition,qa_definition
5293,please turn off any lights that are still on,iot_hue_lightoff
6881,play me a game of tic tac toe,play_game
3168,send an email to john that i am on my way to home,email_sendemail
8973,order pizza,takeaway_order
2658,add this new email with contact,email_addcontact
3040,inbox this mail,email_sendemail
7830,what is the size of the united states,qa_factoid
9320,how long is it from dalls to san antonio by train,transport_query
4586,try the last message one more time please.,general_repeat
823,what is the capital of new hampshire,qa_factoid
8489,wine shop,recommendation_locations
10315,"that's enough, just stop it.",general_commandstop
7648,what is the definition of inchoate,qa_definition
4066,crack a joke,general_joke
10814,how much yens per u. s. d. today,qa_currency
896,play a movie i'll like,recommendation_movies
6892,open temple run game,play_game
9321,tell me the trains from california to new jersey after eleven pm,transport_query
2332,how to cook spaghetti squash,cooking_recipe
10763,skip ahead to the next podcast,play_podcasts
5088,can you please change the mood of the light,iot_hue_lightchange
2663,add erosser@hotmail dot com as a new contact for emily rosser,email_addcontact
8317,what should i do this weekend,recommendation_events
1720,could you speak up,audio_volume_up
2346,what the sexiest food to cook on a date,cooking_recipe
3827,"s1, again clarify your answers please.",general_explain
9770,please let me know about current traffic in carmen drive,transport_traffic
9618,ticket for bombay,transport_ticket
8720,i need to submit a complaint,social_post
471,lights to fifty percent,iot_hue_lightchange
2350,good food,cooking_recipe
9501,book a taxi to the airport for tomorrow morning,transport_taxi
1826,what events are this week,calendar_query
988,how much long until northern rail arrives at kings cross station,transport_query
6529,move to the next song in the list,music_settings
8633,two thousand and seventeen movies,recommendation_movies
3929,"s1, would you further elaborate to me please.",general_explain
4078,"shit, i didn't ask for this.",general_negate
1197,do i have any alarms set for today,alarm_query
8654,tweet british airways that my last flight from chicago to london was delayed,social_post
2494,could you please tell me what time is in singapore,datetime_query
7818,what part of the world is the safest,qa_factoid
4830,please activate the vacuum cleaner,iot_cleaning
963,does pings do takeaway,takeaway_query
4033,funny story,general_joke
6219,i like classic rock,music_likeness
10628,delete that item,lists_remove
8657,start complaint to walmart,social_post
2220,can you tell me on tuesday to give jane a call,calendar_set
6249,this is a five star song,music_likeness
7469,please open my fm radio and play nine hundred and eighty seven,play_radio
6640,latest news update,news_query
9434,catcha a ride,transport_taxi
9521,i need a taxi for tomorrow at seven pm to the arena,transport_taxi
6491,could you please create a pandora channel for adele,music_settings
3862,can you elaborate me on your answers again.,general_explain
7990,what does one plus,qa_maths
10523,reduce the light power,iot_hue_lightdim
1382,please set my alarm clock for eight am,alarm_set
8464,where to buy cannon cameras,recommendation_locations
5759,create vacation list,lists_createoradd
6726,start chapter five of physics for future presidents,play_audiobook
10829,define transcendet,qa_definition
10677,loop this track,music_settings
7241,start the podcast i was last listening to,play_podcasts
10718,i want to resume where i last left off in my audio book,play_audiobook
9251,can i order olive garden to go,takeaway_query
1560,please stop for a bit,audio_volume_mute
5600,turn off my wemo plug,iot_wemo_off
6488,repeat the last song,music_settings
9549,get me a taxi to take me to the airport on friday at five thirty am,transport_taxi
645,tell me the name of this music,music_query
1282,cancel all alarms,alarm_remove
5073,change light color to blue,iot_hue_lightchange
8506,what is a good place for cruise,recommendation_locations
7612,what's euro u. s. d. right now,qa_currency
1928,what's my next events,calendar_query
9561,i need the current dart rail schedule from west irving station to north lake college,transport_ticket
1946,please show today meting with clients,calendar_query
22,please delete the wednesday evening alarm,alarm_remove
3665,"it is unimportant for me, olly.",general_dontcare
10936,tweet i am doing well on twitter,social_post
9949,am i going to need a jacket tomorrow,weather_query
1453,create an alarm for today at ten am,alarm_set
10413,"you are helpful, appreciated.",general_praise
7780,how would the volkswagen golf car look like,qa_definition
6257,you have to check out kfi he's the best,music_likeness
8979,place order for usual burritto at chipolte,takeaway_order
32,set an alarm for me for tomorrow,alarm_set
1362,set a new alarm for that time,alarm_set
2084,cancel dentist appointment for this week,calendar_remove
7883,largest animal,qa_factoid
6666,newest world news,news_query
8872,how many likes did i get today,social_query
844,stock price for gss energy,qa_stock
79,raise the volume of my music player by fifty percent,audio_volume_up
6171,delete the grocery list,lists_remove
5661,turn wemo plug socket on,iot_wemo_on
8006,i need to figure out this percentage,qa_maths
5818,begin a new list,lists_createoradd
1599,do not speak today,audio_volume_mute
1004,book me a taxi from castle street to airport,transport_taxi
1988,delete all my appointments for today,calendar_remove
1490,could you please lower your volume,audio_volume_down
9070,call pf chang's to order me egg foo young,takeaway_order
4870,turn coffee maker on,iot_coffee
9582,i need a train ticket to rome book ticket,transport_ticket
8275,inform about best circus near me,recommendation_events
773,how much is b. p. in u. s. d.,qa_currency
250,email tom the date and time of tomorrow's meeting,email_sendemail
1780,can you turn up your volume,audio_volume_up
7119,find jazz music on my playlist,play_music
2330,find me the recipe for a cake,cooking_recipe
8303,local show,recommendation_events
9171,does peking garden deliver,takeaway_query
2269,i would like instructions on how to cook baked chicken,cooking_recipe
4665,i want to hear what i've just said again.,general_repeat
114,remove upcoming task,calendar_remove
790,what is love,qa_definition
10613,lists i have,lists_query
7593,what would be the exchange rate of currency in japan,qa_currency
4890,start the coffee machine,iot_coffee
7585,exchange u. s. d. to g. b. p.,qa_currency
1361,wake me up at six am,alarm_set
3422,talk to you later.,general_commandstop
4216,it was not the correct response.,general_negate
2640,please let me know today's date,datetime_query
4094,"no, i think that's not the right response.",general_negate
9314,how do i get from where i'm at to universal in orlando florida,transport_query
6076,cross out bread from shopping list,lists_remove
10055,delete my six am alarm,alarm_remove
2858,did i receive any email in the past hour,email_query
4424,uefa european championship,general_quirky
2531,what day does easter fall on,datetime_query
10623,get rid of a list,lists_remove
9640,can you book train ticket from mumbai to sangli for tomorrow morning,transport_ticket
9663,i need you to book a train ticket that leaves at two pm,transport_ticket
2420,what temperature should a baked chicken be,cooking_recipe
1343,set alarm for tomorrow morning at six am,alarm_set
9904,what's the temperature,weather_query
1521,speak quieter,audio_volume_down
10199,what is the date and time,datetime_query
3050,send the email to john,email_sendemail
5694,power on wemo,iot_wemo_on
1135,is my alarm set for tomorrow morning,alarm_query
10766,let me hear that podcast,play_podcasts
1297,i would like this alarm permanently removed,alarm_remove
6003,give me all my lists,lists_query
6179,the song touches my heart,music_likeness
8362,can you recommend some dog's how events going on in our city,recommendation_events
5493,lights brighter,iot_hue_lightup
10867,what is the square root of ten,qa_maths
10922,tell me chinese restaurants in the area,recommendation_locations
2521,let me know today's date in american format,datetime_query
6660,provide wall street journal news,news_query
3410,that would be all.,general_commandstop
5216,can we please lower the lights,iot_hue_lightdim
11057,book a ticket to ny by train,transport_ticket
5154,lower lights,iot_hue_lightdim
9005,i am so hungry and tired and i think i might order some food now,takeaway_order
8954,can you look up chinese takeout near here,takeaway_order
9128,please check if paradise does takeaway,takeaway_query
5302,it's too bright in here can you turn a light off,iot_hue_lightoff
83,increase volume to fifty percent,audio_volume_up
10327,please could you check question.,general_confirm
761,please go to the local sports talk show on the radio,play_radio
3103,please send email to pawel with reminder,email_sendemail
7115,i want to hear sleeptime playlist next,play_music
1562,off the speakers,audio_volume_mute
3371,will you just stop please.,general_commandstop
8282,show local events,recommendation_events
2213,the meeting with justin and katrina has been changed put it on thursday,calendar_set
4355,that's good one.,general_praise
3249,the command was confirmed.,general_affirm
5211,change the lights to dim,iot_hue_lightdim
1735,set the music volume to ninety,audio_volume_up
6360,who covered the song one more cup of coffee,music_query
5594,shut down the plug,iot_wemo_off
5165,system please dim lights to dull blue,iot_hue_lightdim
10463,please would you repeat what you've said.,general_repeat
1202,my set alarms,alarm_query
10764,find me the latest podcast about president trump and his immigration ban,play_podcasts
6327,what is the list about my favorite songs,music_query
2465,i need the time zone from london england instead of central time zone,datetime_convert
5866,how many lists are open,lists_query
6732,play audiobook of planets,play_audiobook
1450,set an alarm for four in the afternoon,alarm_set
3708,i have no idea regarding to which to select.,general_dontcare
2224,set a calendar event to repeat yearly on this date,calendar_set
10207,show me what time it is,datetime_query
2950,give me petey's telephone number,email_querycontact
8964,order pizza for delivery,takeaway_order
6961,start a competitive crossword for us,play_game
7444,radio play nine hundred and eighty nine please,play_radio
7812,how old is clint eastwood,qa_factoid
8272,is there anything happening in town this weekend,recommendation_events
6230,i like r n b,music_likeness
4560,will you reset.,general_repeat
2003,delete the events from the calendar on twenty eighth march,calendar_remove
3629,please check last thing said.,general_confirm
3010,olly i need to call my mom will you check her work number for me,email_querycontact
7705,what is the definition of problematic,qa_definition
2079,delete the monthly recurring team meeting till june,calendar_remove
2089,this event needs to be deleted,calendar_remove
4003,joke of the day,general_joke
2477,what's the time difference between here and queensland,datetime_convert
5463,make it brighter,iot_hue_lightup
10694,show me articles about the new iphone eight,news_query
3686,"that doesn't matter for me, olly.",general_dontcare
4157,"uhh no, i think not right response.",general_negate
7784,what i can do with laptop,qa_definition
1621,no speaking please,audio_volume_mute
5152,dim the lights in my bedroom,iot_hue_lightdim
6766,start my bible study book again,play_audiobook
4266,ah it's great work.,general_praise
4984,i need some coffee,iot_coffee
11098,tell me the weather for new york city,weather_query
5627,turn off on the socket,iot_wemo_off
5590,switch off the wemo plug socket,iot_wemo_off
1873,can you tell me the next scheduled event,calendar_query
6985,play scabble with me,play_game
7041,play the bjork album i've heard the least,play_music
1263,cancel wake up calls for this week,alarm_remove
8338,any festivals in town at this time or in the coming week,recommendation_events
2066,cancel future event from place i worked,calendar_remove
6275,i like electronic music,music_likeness
4146,this is not what i requested.,general_negate
7476,open pandora and play top hits,play_radio
4143,"uhh no, i think you've done this incorrectly.",general_negate
248,send a replay email,email_sendemail
10588,add appointment to list,lists_createoradd
6271,i love the song do you,music_likeness
9215,find out if the olive garden will let me do takeaway,takeaway_query
8980,i want to order some takeout food,takeaway_order
2019,dismiss my next event,calendar_remove
2855,which new emails were received,email_query
3877,please rephrase more on what you have just said to me.,general_explain
9216,how long until my order arrives,takeaway_query
5541,turn up the light,iot_hue_lightup
3564,i would like you to check and confirm my last command please.,general_confirm
9473,could you please book a cab for me in uber from la to ny today,transport_taxi
4526,what things can't you do,general_quirky
5023,go to setting,iot_hue_lightchange
3654,could you please check and confirm that.,general_confirm
7439,radio one thousand and twenty seven,play_radio
5883,do i have anything on the list,lists_query
9195,do you serve for home delivery,takeaway_query
433,please say it once again.,general_repeat
8297,badminton,recommendation_events
64,go to sleep,audio_volume_mute
10865,how much is one plus one,qa_maths
1081,show my alarms,alarm_query
453,make a cup of coffee,iot_coffee
3809,"i have no idea regarding to what to do, olly.",general_dontcare
7552,tell me the exchange rate of ten dollar to euro,qa_currency
2927,open the contact named john,email_querycontact
5384,please turn off the lamp,iot_hue_lightoff
940,take me to the most popular post,social_query
9538,book me an uber ride to go home,transport_taxi
1007,book an uber to pick me up outside of long island bar right now,transport_taxi
2201,create a repeating event on mondays at seven pm,calendar_set
15,please let me know the morning alarm time kept for weekends,alarm_query
9936,how is it outside,weather_query
10993,i want to know if the olive garden provides takeaway,takeaway_query
9897,is it going to rain today in san diego,weather_query
5240,lower the lights in the living room,iot_hue_lightdim
6637,update me on the standing rock protest,news_query
10621,remove that item,lists_remove
8838,show me my latest social media activity,social_query
2716,please add a new email in my contacts from sara,email_addcontact
7788,what does a baguette look like,qa_definition
10466,start irobot,iot_cleaning
8429,where's the best and most affordable place to stay in san diego,recommendation_locations
9506,i need a uber to my current location,transport_taxi
3390,i would like you stop.,general_commandstop
10940,tweet for me the complaint about drainage work,social_post
1476,set an alarm for thursday at seven pm,alarm_set
10386,knock knock,general_joke
2063,remove events from calendar,calendar_remove
2156,put a seven pm meeting time down for march fourteenth,calendar_set
10687,hackernews,news_query
3883,please rephrase me more on what you said now.,general_explain
970,is my order at domino's ready,takeaway_query
2771,do i have new emails from john,email_query
956,what takeout places are near me,takeaway_order
10502,change the lights in the kitchen to blue,iot_hue_lightchange
9794,what is the latest traffic report for miami,transport_traffic
10801,exchange rate from cad to u. s. d.,qa_currency
4892,go and make me a coffee,iot_coffee
8678,tell apple in a tweet that their batteries don't hold enough charge,social_post
6276,save my spotify preferences,music_likeness
10771,can you play the next episode please,play_podcasts
9785,are there any roadblocks,transport_traffic
1283,remove all alarms set today,alarm_remove
7156,play r and b,play_music
7694,what is a shoal,qa_definition
5094,transition lights to blue to green to yellow,iot_hue_lightchange
3445,olly could you please shut off.,general_commandstop
909,open gallery post video name,social_post
142,crabmeat recipe,cooking_recipe
5335,good night lights off,iot_hue_lightoff
6949,play cricket,play_game
8897,social media,social_query
4862,make a pot of strong coffee,iot_coffee
1577,turn on silent mode until my alarm goes off,audio_volume_mute
2851,play back the last message,email_query
3297,yeap good.,general_affirm
2238,on every tuesday remind me to go shopping,calendar_set
1379,i need to get up at ten tomorrow,alarm_set
6639,please advise what the current news is on fox news,news_query
1680,stop the audio,audio_volume_mute
9789,current traffic conditions,transport_traffic
1331,put an alarm and wake me up at six am tomorrow morning,alarm_set
10655,love me some brad paisley,music_likeness
627,remember that this song is good but too slow to exercise to,music_likeness
3716,would not really mind.,general_dontcare
6900,can you play tic tac toe,play_game
5428,switch on all the lights,iot_hue_lighton
6871,i challenge you to a game of tic tac toe,play_game
1039,what is the current traffic,transport_traffic
1782,please speak up,audio_volume_up
4884,start cappuccino for me now,iot_coffee
9342,is there a train from philadelphia to new york city at noon,transport_query
1893,when is the doctor's appointment,calendar_query
9164,tell me if taco bell delivers,takeaway_query
8101,tell me summary forecast microsoft stock forecast to thirty days ahead,qa_stock
2970,jay's phone number,email_querycontact
4328,"thanks for the helping, olly.",general_praise
11045,call taxi,transport_taxi
5185,lower the lights in the house please,iot_hue_lightdim
9300,what is the time train coming from sacramento,transport_query
8273,what is tomorrows events,recommendation_events
9557,can you book an uber after i left for office,transport_taxi
1255,delete the meeting alarm at two pm on tuesday,alarm_remove
10189,freezing,cooking_recipe
4247,"you are my hero, thank you so much, olly.",general_praise
492,dim the lights please,iot_hue_lightdim
8579,show me best in class theatre,recommendation_movies
4711,can you please put the vacuum on,iot_cleaning
3874,i was not clear about what you just said now.,general_explain
10225,check for all emails from tom brady,email_query
6206,my favorite singer is shakira,music_likeness
3176,answer email,email_sendemail
10600,include meeting in the list,lists_createoradd
9612,book a train ticket for an eight am ride to charleston west virginia,transport_ticket
8610,theaters near to me,recommendation_movies
6589,what's happening in the news,news_query
10913,find me a nice restaurant for dinner,recommendation_locations
5238,lower the overhead lights,iot_hue_lightdim
66,turn off the sound,audio_volume_mute
4944,can you please make a coffee,iot_coffee
10082,turn the speakers down to five percent,audio_volume_down
5546,increase brightness in the room,iot_hue_lightup
6464,when is boy band playing,music_query
4899,can you boil the kettle,iot_coffee
6441,show me the picture of the singer,music_query
2682,here's an email address,email_addcontact
6756,resuming playing my current audio book,play_audiobook
2342,best energy food for gym,cooking_recipe
8940,did tracy update her facebook status today,social_query
1559,keep quiet,audio_volume_mute
7154,jazz could be choice for me,play_music
7939,how far is parana river,qa_factoid
3784,don't mind to choose any one.,general_dontcare
4979,can you bring me a nice coffee,iot_coffee
112,remove all the events on my calendar,calendar_remove
9219,does mr pizza deliver,takeaway_query
6524,shuffle music,music_settings
9683,i need to get to bristol friday night can you book me a ticket please,transport_ticket
5289,i want the light in the kitchen powered off,iot_hue_lightoff
5584,turn socket off,iot_wemo_off
4218,i think you have done the task all wrong.,general_negate
743,can you play back to december,play_podcasts
2719,create new contact,email_addcontact
10445,today wore me out,general_quirky
8824,let me know if i get a new personal message from martha on facebook today,social_query
10668,what are my favorite types of music,music_query
8937,live show reminders,social_query
8743,send a tweet to amazon customer service that the package was delivered late,social_post
6424,what type of music do i enjoy,music_query
4677,i'd like to hear that again.,general_repeat
10201,what day of the month is it,datetime_query
3541,check and confirm the last thing said please.,general_confirm
6515,repeat the last song again,music_settings
3801,"would not really care, olly.",general_dontcare
9989,is it going to be cloudy in london during the weekend,weather_query
4309,"you are so helpful, thank you so much.",general_praise
3830,"s2, i was not so clear about what you said now.",general_explain
8246,tell me about activities in my area this weekend,recommendation_events
8749,tweet real donald trump that angela merkel will not shake his hand anymore,social_post
3785,don't really know.,general_dontcare
8137,what is the stock value of google,qa_stock
9714,please order one train ticket to los angeles,transport_ticket
3577,i'd like you confirm it please.,general_confirm
4338,"you are my hero, thank you, olly.",general_praise
1058,will it rain in the noon,weather_query
2541,what is the date easter falls on,datetime_query
5563,i'd like you to shut off my smart plug socket now please,iot_wemo_off
9448,i need to book a taxi,transport_taxi
5755,is there room on my grocery list for an extra item,lists_createoradd
675,resume my audio book from karl pilkington,play_audiobook
974,when is my takeaway arriving,takeaway_query
6817,play book,play_audiobook
10526,could you dim the lights,iot_hue_lightdim
4257,"amazing job, you have done well.",general_praise
7178,skip to next nyt podcast,play_podcasts
4752,start the robot vacuum cleaner at one pm today,iot_cleaning
6097,remove cereal from my shopping list,lists_remove
2165,my calendar is to be updated with all rccg event in march,calendar_set
7252,please continue with the next podcast episode,play_podcasts
10546,please turn off the lights in bedroom,iot_hue_lightoff
9148,what is happening to my order,takeaway_query
8853,please check my facebook account,social_query
8595,please check on the movies playing in theaters nearby,recommendation_movies
10528,decrease lighting,iot_hue_lightdim
2419,how long should i cook a hamburger on each side,cooking_recipe
5071,can you make a red shade of light in the living room,iot_hue_lightchange
199,open email,email_query
8615,tell me movies playing in oceanside tonight,recommendation_movies
4455,veganism,general_quirky
6717,stop play,play_audiobook
8526,where is the nearest italian restaurant,recommendation_locations
372,"no, this is not what i am looking for.",general_negate
10570,please turn socket off,iot_wemo_off
869,what do they have going on for festivals downtown,recommendation_events
10932,what movies are playing tonight,recommendation_movies
8467,what shops are round here,recommendation_locations
6940,please open and play chess with me,play_game
9172,what is the status of last take away order,takeaway_query
3501,will you please shut off.,general_commandstop
7580,what is the exchange rate as of today,qa_currency
6370,listen to this song,music_query
7354,i want to listen to the new sam harris episode,play_radio
479,change the light color to blue,iot_hue_lightchange
11077,is there any traffic right now,transport_traffic
1812,meeting july calendar,calendar_query
8840,have i received any mentions on twitter,social_query
10496,prepare a cup of coffee for me,iot_coffee
3936,i was not clear about your response.,general_explain
8278,is there a food festival in the area,recommendation_events
7071,i would like to hear some rap music,play_music
3091,i need to send an email to michael,email_sendemail
10352,i wouldn't bother.,general_dontcare
1248,do not wake me up on weekends,alarm_remove
5237,reduce light intensity,iot_hue_lightdim
1251,reset the alarm,alarm_remove
4571,try it once more please.,general_repeat
3544,i want you confirm that please.,general_confirm
7150,play purple haze,play_music
2996,show dan's contact detail,email_querycontact
7471,play for me american idol on television,play_radio
8432,where is a good place to eat cheap pakistani food,recommendation_locations
132,next week my uncle birthday,calendar_set
5485,increase the light a little,iot_hue_lightup
9189,does pf changs accept takeout orders,takeaway_query
5172,dim the lighting in my living room,iot_hue_lightdim
6855,run game,play_game
7378,play bbc radio,play_radio
4073,i think you messed up with my command.,general_negate
10211,what is the correct time,datetime_query
2110,reminder about meeting from eight am to twelve pm,calendar_set
9458,find a taxi for me,transport_taxi
8304,what movie can i watch tonight on the theater here in boston,recommendation_events
3699,anything would be fine with me.,general_dontcare
9511,call me a taxi to the airport at five am,transport_taxi
6623,which teams are playing today in the premier league,news_query
3267,yeap fantastic.,general_affirm
4259,"ah it was great one, olly.",general_praise
4788,can you turn on the vacuum,iot_cleaning
1517,turn down volume twenty percent,audio_volume_down
1648,i've got a meeting by tonight seven pm please mute the music for an hour,audio_volume_mute
9225,are there any takeaways around here,takeaway_query
1957,cancel everything on my calendar,calendar_remove
7997,tell what is the value of sin thirty,qa_maths
5662,wemo socket on,iot_wemo_on
5225,turn down the lights in the living room,iot_hue_lightdim
5317,please turn off the lights,iot_hue_lightoff
3484,would you shut down please.,general_commandstop
1689,please increase volume in music player,audio_volume_up
6532,olly skip two songs,music_settings
2418,how long do i need to cook a brisket for it to be medium,cooking_recipe
5339,shift the balcony light to off,iot_hue_lightoff
6450,what song am i listening to,music_query
3906,"s2, i am unclear about your words.",general_explain
9995,please show me the local weather,weather_query
4525,i would like it to be able to compute answer from search results like wolfram alpha does,general_quirky
3966,i am not clear about your words.,general_explain
11002,does mcdonalds do takeaway,takeaway_query
9259,what time is the train passing by,transport_query
2668,add carl's email to my contact,email_addcontact
4529,i have a deadline on tuesday,general_quirky
10173,show me how to cook lasagna,cooking_recipe
6874,open tic tac toe,play_game
6549,what are the most recent headlines on cnn,news_query
9626,please train,transport_ticket
2080,i will no longer be joining mom for lunch tomorrow,calendar_remove
10304,"that is all, just cancel.",general_commandstop
8814,what's new on facebook,social_query
2782,update me on my emails,email_query
3766,wouldn't bother.,general_dontcare
7957,what is the square root of ninety seven,qa_maths
5777,start creating a new list,lists_createoradd
8712,tweet complaint to sony consumer service,social_post
1525,make the volume lower,audio_volume_down
7268,let me listen to the latest lovett or leave it podcast,play_podcasts
5930,tell me items that are on my shopping list,lists_query
5744,add eggs to the list,lists_createoradd
10140,erase that from my calendar,calendar_remove
3845,i don't quite catch that.,general_explain
3638,check and confirm the instruction please.,general_confirm
9224,can i carry out with this restaurant,takeaway_query
4685,please tell me once more.,general_repeat
4306,"you have done it correctly musch appreciated, olly.",general_praise
2965,what is frieda's home address,email_querycontact
2182,make a calendar entry for next saturday at ten am please,calendar_set
599,remove this from the list,lists_remove
7879,for how many years was abraham lincoln president of united states,qa_factoid
7335,play radio ninety five point five,play_radio
6901,play a game of contra as a second player,play_game
1563,be silent for thirty minutes,audio_volume_mute
9159,can i take food home here,takeaway_query
3814,anything will be ok with me.,general_dontcare
824,name the capital of nigeria,qa_factoid
3832,could you please again clarify your answer to me.,general_explain
11096,how is the weather of this place,weather_query
10282,yeah it's confirmed.,general_affirm
2788,what is the email sent by this contact read,email_query
10639,delete this item,lists_remove
5667,turn on new smart socket,iot_wemo_on
10375,please can you rephrase me further on your answers.,general_explain
42,set up each day an alarm at ten time for my meal,alarm_set
3630,can you confirm what just said please.,general_confirm
9046,find hotel order food name,takeaway_order
8378,where should i go for dinner in san francisco tonight,recommendation_events
3327,you have done it perfectly.,general_affirm
1847,is it true that susan's birthday is on march first,calendar_query
2754,please check if i got any emails from mom,email_query
2926,what is jimmy johns's corporate number,email_querycontact
1686,adjust media volume up,audio_volume_up
3640,i want you to check what i just said please.,general_confirm
4361,you've done that correctly thank you very much.,general_praise
4578,will you say again please.,general_repeat
4152,"oops, you're wrong.",general_negate
5633,turn off socket,iot_wemo_off
4823,start the vacuum for me,iot_cleaning
38,alert me at ten am please,alarm_set
4233,"perfect work, you've done well, olly.",general_praise
7758,description of iphone seven,qa_definition
2162,remind me of my twelve oclock meeting by eleven thirty,calendar_set
8003,what is six minus four,qa_maths
4815,get the roomba to start cleaning,iot_cleaning
5373,switch off light,iot_hue_lightoff
7483,how many yen for each dollar,qa_currency
1633,silence for certain amount of hours,audio_volume_mute
917,tweet at quote unquote,social_post
2444,convert twenty one thirty from gtm four to g. m. t. four thirty,datetime_convert
5047,i need some ambiance please,iot_hue_lightchange
3247,answer is confirmed.,general_affirm
10160,put my brother's birthday in my calendar for july fourth,calendar_set
5321,switch off kitchen lights,iot_hue_lightoff
10857,solve the calculation,qa_maths
128,blot me all the phone calls planned for the morning of twenty three march,calendar_set
10100,mute immediately,audio_volume_mute
338,can you again clarify what you've said please.,general_explain
8124,please check this companies stock,qa_stock
2622,can you give me the time in this time zone,datetime_query
5668,turn my bathroom plug socket on,iot_wemo_on
4168,i am sorry but it's not the right answer.,general_negate
5055,i need to change my house lights colour to blue,iot_hue_lightchange
8550,what is the biggest blockbuster this week,recommendation_movies
9234,what is the status on my takeout,takeaway_query
8330,what events are in me area,recommendation_events
9069,order a takeaway,takeaway_order
5455,can you make the room brighter,iot_hue_lightup
5968,please show my list,lists_query
5284,can you turn off one of my lights in my bathroom,iot_hue_lightoff
6630,give me the latest updates,news_query
1706,volume louder softer,audio_volume_up
9418,book a taxi uber,transport_taxi
9417,please book a taxi for me,transport_taxi
1846,let's go through all pending reminders,calendar_query
5084,change light colour to yellow,iot_hue_lightchange
8912,do i have any new facebook notifications,social_query
9985,what is today's weather forecast,weather_query
2786,read me new emails,email_query
1565,stop making sounds for forty minutes,audio_volume_mute
5270,turn off my room lights,iot_hue_lightoff
2879,make a call to,email_querycontact
4550,please would you repeat that.,general_repeat
61,silence volume on speakers,audio_volume_mute
1011,schedule an uber in twenty minutes to tesco on fifth street,transport_taxi
3134,answer the email,email_sendemail
2435,convert time zone,datetime_convert
6636,what is the latest on donald trump,news_query
4905,can you make me some coffee,iot_coffee
874,what event do you suggest for me tonight,recommendation_events
1299,i no longer need the daily five pm alarm,alarm_remove
8696,pull up the complaint website for starbucks,social_post
10518,change the color of the lights,iot_hue_lightchange
9142,what is the phone number for the nearest location of church's chicken,takeaway_query
5418,turn on hall lights,iot_hue_lighton
4070,tell me something funny,general_joke
420,i'd like to hear the last spoke again.,general_repeat
6499,please use shuffle,music_settings
5706,add every girl life by evelyn mayer to the must read list,lists_createoradd
5800,add grocery to list,lists_createoradd
1494,set the volume to low,audio_volume_down
8646,tweet a complaint to local municipality,social_post
1542,lower the volume of the speakers,audio_volume_down
10577,please turn on my wemo plug socket,iot_wemo_on
9315,train times location,transport_query
6955,let's play a game of chess,play_game
7930,when was born abraham lincoln,qa_factoid
7938,how far is france from miami,qa_factoid
9671,tell me about the cheapest flight fares to nj today,transport_ticket
2237,remind me about my anniversary in one day advance,calendar_set
8300,i would be happy if you update me the events going on our area,recommendation_events
9015,get me takeaway food,takeaway_order
2231,remind me to take out the trash,calendar_set
3888,i am unclear about your answer.,general_explain
5453,make the lights brighter,iot_hue_lightup
2978,provide contact location,email_querycontact
586,is there anything on my list today,lists_query
3403,"that's enough, just cancel it.",general_commandstop
928,how many notifications do i have on facebook,social_query
7738,what is this,qa_definition
4733,start house cleanup,iot_cleaning
8285,what is happening in town tonight,recommendation_events
10838,tell me distance between sun and moon,qa_factoid
4602,what's that.,general_repeat
9733,should i go through the valley or on the ten to get to westwood,transport_traffic
2127,let me know when my meetings are on monday,calendar_set
3689,anything would be ok with me.,general_dontcare
5444,make the light more visible,iot_hue_lightup
5349,turn off the garage light,iot_hue_lightoff
7859,is it true the gym is seven miles away,qa_factoid
10024,how hot is it in miami,weather_query
7245,can you find the dave ramsey podcast that aired earlier today,play_podcasts
3441,i want you cancel.,general_commandstop
4342,"you helped a lot,, olly.",general_praise
4375,that was nice one.,general_praise
10590,create new list,lists_createoradd
7239,start the gilmore guys,play_podcasts
6877,please play football with me,play_game
9265,what times may i travel to location a,transport_query
9492,open uber,transport_taxi
4873,turn on the coffee machine to make me some coffee,iot_coffee
209,do i have any new email from ryan,email_query
4062,what's the funniest joke,general_joke
10373,would you elaborate again to me please.,general_explain
8437,search for nearby chinese restaurants,recommendation_locations
9980,has the weather changed for wednesday at all,weather_query
9059,order a medium pizza with pepperoni and bacon on its,takeaway_order
1287,please remove any alarms that i have set,alarm_remove
8165,stock price for apple,qa_stock
26,delete the alarm i just set,alarm_remove
10459,say what you've said one more time again please.,general_repeat
102,what is my schedule for june fourteenth two thousand and seventeen,calendar_query
9267,how long to get downtown,transport_query
5202,decrease brightness,iot_hue_lightdim
2586,can you tell me today's date,datetime_query
10843,what is the financial capital of canada,qa_factoid
5056,i want purple lights,iot_hue_lightchange
979,please see if the restaurant chili's has delivery as an option,takeaway_query
7947,what size is a sperm whale,qa_factoid
4365,"you rock,.",general_praise
9934,it seems cold,weather_query
1673,can you please be muted for a while,audio_volume_mute
5710,we need milk,lists_createoradd
8764,can you tweet lif about their app crashing,social_post
9837,are there any detours that i need to know about,transport_traffic
3849,"s1, please clarify me about your answers once again.",general_explain
9423,call a taxi company,transport_taxi
9045,i would like to have a sushi can you order me a lunch,takeaway_order
1843,confirm that my notification is set to remind me when i leave,calendar_query
